CpG_0,CpG_1,CpG_2,CpG_3,CpG_4,CpG_5,CpG_6,CpG_7,CpG_8,CpG_9,CpG_10,CpG_11,CpG_12,CpG_13,CpG_14,CpG_15,CpG_16,CpG_17,CpG_18,CpG_19,CpG_20,CpG_21,CpG_22,CpG_23,CpG_24,CpG_25,CpG_26,CpG_27,CpG_28,CpG_29,CpG_30,CpG_31,CpG_32,CpG_33,CpG_34,CpG_35,CpG_36,CpG_37,CpG_38,CpG_39,CpG_40,CpG_41,CpG_42,CpG_43,CpG_44,CpG_45,CpG_46,CpG_47,CpG_48,CpG_49,CpG_50,CpG_51,CpG_52,CpG_53,CpG_54,CpG_55,CpG_56,CpG_57,CpG_58,CpG_59,CpG_60,CpG_61,CpG_62,CpG_63,CpG_64,CpG_65,CpG_66,CpG_67,CpG_68,CpG_69,CpG_70,CpG_71,CpG_72,CpG_73,CpG_74,CpG_75,CpG_76,CpG_77,CpG_78,CpG_79,CpG_80,CpG_81,CpG_82,CpG_83,CpG_84,CpG_85,CpG_86,CpG_87,CpG_88,CpG_89,CpG_90,CpG_91,CpG_92,CpG_93,CpG_94,CpG_95,CpG_96,CpG_97,CpG_98,CpG_99,CpG_100,CpG_101,CpG_102,CpG_103,CpG_104,CpG_105,CpG_106,CpG_107,CpG_108,CpG_109,CpG_110,CpG_111,CpG_112,CpG_113,CpG_114,CpG_115,CpG_116,CpG_117,CpG_118,CpG_119
-2.3435812509110723,0.05617649216407289,-1.0244760654900888,-0.6268922303594482,-0.8236317692395709,-0.3523258565961482,0.8544452606078807,-0.05448640273441829,-0.3701698072184512,-1.2471887230055745,-3.0439144448509357,-1.8555394092199096,-1.4230140509648992,0.39869841343330426,-1.238956978673693,-0.3864919891235211,-1.8685270986857307,-2.554175266563603,-2.3343482623789504,-2.094457564682332,1.8079665966191554,-1.141889815040395,0.5179860679203359,-1.2234303139030354,0.611069877058235,0.06444783028985412,-0.4771410334740994,-0.36126566195144305,-0.9752908312453994,0.1255690656660715,-1.2360916465537866,-2.006713929980255,-2.0590457405326257,-0.6085202484908872,0.7979830901974283,-0.6211165526395683,-0.8997464923228892,-0.4952820266104637,0.5248935754938182,-0.5617256648491502,-0.41092723083373717,1.1062887100598888,0.4287564384616135,1.535755991995992,0.18323443722190613,-1.2244690317205003,-1.368159199245665,1.6509279322312496,1.723665720783297,-0.17951921328260065,-0.38318732113598775,1.4614442922422022,-1.107045682043488,-0.8947270189558264,0.6433267946890444,-0.3946051228595896,-0.005121866720071296,-0.16344289852451258,0.33757454879893356,1.4074818613137168,0.09058490690174555,0.6439387932768579,-2.0501721010310225,-0.04871840193011795,-0.8432302702928711,-1.218813060423628,-0.8781523669287508,-0.33412344070081207,0.9159025423560131,-1.326392717739564,0.030631492594417446,-0.4841694333335785,-0.32767309436196085,1.0027578253046041,0.5381154370039261,1.3373981074427437,-0.15450567924990047,-0.695942611670703,-0.22385881688049952,0.2424967912712216,0.17657335845371103,-1.0843880722333665,0.09048978162787422,0.22822833013890514,2.5174740375339204,1.8768446112816701,-0.8532433505588201,-0.2873833615491761,-1.4634420018370031,-0.5907070139634865,0.3156050035903405,1.2058536208882336,-0.7290838377436085,-0.6541464400677965,-2.147289029738655,-0.16266592054490767,-1.062414411859563,-0.5294394273660737,-0.8768607781675882,-0.09426255425255699,-1.7577283913566313,-1.4670452453909906,2.129247112028298,-1.287422581274031,-1.0967855784546396,1.836913528321314,2.905067169240407,-1.1715666288253417,-0.36824895678803055,0.34155555094050954,1.7286976444055924,-0.9868570784282374,-0.24527784594210975,0.777337576061744,0.43476607446661863,-0.37615607123009925,-0.13382296451604114,-1.3748958083699818,-0.23817374397466523,-0.2663874900089551
-0.37335800858579593,-1.160855117031068,-0.13398937566691288,0.40718791960777667,-0.4500985705435858,-0.2537714898128484,-0.5523725506341846,-0.6054435051206377,-1.3270859317548993,-0.28903363653874387,1.4231456059337986,3.613600513277883,3.09378710682253,1.906278756903789,0.7573749946525205,0.40802073236387004,2.711575157436153,1.7831814294944266,2.0005756077388988,-0.22415378262690466,0.09275833466432892,-0.3802598086794889,-1.9451108313083298,-1.3062049543438008,-0.5709629425373323,-0.7822133485376082,-1.1268513326974068,-0.9381684149598127,-1.0866575251007373,-0.6821176347913833,1.2969052173554179,-2.7412451965690368,-0.41143702014742334,0.0019256657347078432,0.12140723404936038,-0.546501336959029,-1.9313085381163217,0.15340872807637052,1.5527634585264458,-1.7084481605538768,0.8638280136981883,-0.3285252231228939,-0.0613243458288473,-1.052898510703949,-0.33445617235587666,1.3000445946989585,0.582655241987707,1.732311605409944,1.1774118889776937,0.4390866789295762,1.743934526167792,0.43899315873829875,0.8279881767970589,-0.29657095353470836,0.06654581585920483,-0.6974238233002769,0.989583934594853,-1.1783036231148656,0.7823503424176613,-0.19065105750515945,1.1712470934673194,0.7508689887312598,1.8206461576468016,0.7307746911386448,-1.5720402556532407,-0.06695317289820084,-1.172007192594816,-0.5182798423662747,1.5112284332767216,0.637533810897696,-0.6989304285787463,-1.013717366440399,0.03278209287626079,-1.2165601493811278,-0.6711402773965811,0.31200947155124387,1.1553120361066962,0.6087614722244398,-2.2912895085981,0.3043667290302598,0.07203357323257792,0.41389028537269307,1.6162096816512073,-2.063238276804743,-0.5911034251911056,0.5909063227933546,-1.5815943994539423,1.475949048053509,0.3683566127006584,0.846583985843404,-0.5709436615217945,0.8137636899662105,1.0684715559890383,0.23287802013716835,0.23440089269869593,0.2703432392817259,-0.8633452647393817,-0.14752868024035293,-0.1525225324523588,0.3833938643534951,0.9998242469102946,-1.0585360819784093,-0.12500903031957764,1.4814555476589732,-0.7435882288125641,-0.8222500172903203,0.20230619183119358,0.8443851904853201,0.01142605556065933,1.3289605904369892,0.8567939825665268,0.8418200668900618,0.5541165013240933,2.327653100346085,-0.2051616888660442,-2.003522292066514,1.604254361517141,-0.45769943095682564,0.10788044434303304,1.309550684860527
-1.7312430860035666,-1.3806307590507807,-1.730261482063495,-0.9231198349700651,0.31065306107235235,0.3952042978681297,0.14729063438391252,-1.5417494288370077,-2.4390869815772853,-0.07462995955425897,-1.6227961354304954,-0.6916343300755478,-0.4490664755708894,-1.0127786697334775,-0.39088701641630574,-0.9218087276770911,-0.6209553961906928,-1.855693364662042,-1.3306315156236181,-0.9542440051352022,0.47948720500637765,-0.7347824426356133,0.1801259853210715,-0.6068800623264201,-0.45858343773917154,0.48847777161303185,-2.334101641465197,-1.637513598485802,-1.823226667853862,-2.674657390259346,-0.9144888183312179,0.5132095215516992,-0.5211084445586159,-0.038434296234189064,0.8529931185347515,1.0914617540916505,-0.30536231290218074,1.1173615113933562,-0.14409771974193197,-1.0736226020035033,-0.5944003521987352,-1.4805365125650163,-0.8881338537336524,-0.35801668807442916,0.8035850193786016,1.7207698311659838,-1.38218151537704,0.39282746825991893,-1.0405439391575344,0.47469708846320197,-0.1310866506877266,-1.8309058258475304,0.9282969915684843,-0.605000712808731,-0.5339002383735546,-1.06975241128969,-0.6542832766875555,0.4278904406949172,-0.18924434093640552,0.32866200228248105,0.3619218539288437,1.320661655528167,-0.3427861508643793,-1.4768578168457318,1.067222416571983,-0.3314881720972547,1.114592444577377,0.3833771131824704,-0.13113753020334493,0.3487758940462951,1.9510125601262995,2.076980529053753,0.0693811351327787,0.1601905933170753,1.0762401574663856,-0.8456610327673472,0.3330703726182551,-0.0258628479538564,0.3139082114575536,-0.8333688059494058,-1.589567493308969,-2.0729834359912918,-1.1173841129896078,-0.458675284939333,-0.2931915866487618,1.9372311624295169,1.1059933699072981,-0.9620911163416273,0.34770845245095694,-0.4070782363503251,-0.28436383804009513,0.18532564941538202,0.6191711169753933,-0.33925848388401536,1.0638515327343585,-1.141938226142404,0.006339062362268442,2.5976737265958323,0.2230797426252751,1.4332145066061728,0.09152017817320818,0.5807770953297967,-0.056783194392691534,-0.17040758116420443,-0.7794823967254196,0.4303013589575532,-0.8515371891857679,0.6655852363134291,1.08528700444591,0.36653140723722993,-0.28624873355569186,0.4539655793086961,-0.3086730555464126,0.9355471254651493,-1.8314060842151236,-0.3356073681186462,-1.9908119951239978,-1.495060830227205,1.3638622298139094,0.895184981971686
0.7920234035290928,0.009000180772986255,-1.453025201027768,0.9680081288812487,3.9319186490612856,1.9463879082775306,0.9519313507643937,1.9765838463141896,-0.04945471618055963,1.2141802741162477,0.4350752908635105,0.24949716602672348,1.1264039395378527,0.6802430440838243,1.003923835955769,-0.35277446438298743,1.2334132262583202,1.9645347654717633,-0.6345517018036406,-0.5520978378667878,-0.7635490856809009,-2.290677408696194,-0.6955120299345767,-2.5418691338933175,-0.6442878457304224,-1.9678476051956815,-1.8411045986784385,-0.5346154003312293,-2.461103899445305,-3.040455517926092,-0.16208131790098163,0.7388168407705114,-1.2792761820531418,0.9239537927784942,-0.2522884274903705,1.434295550860936,-2.107777414773099,-0.500082884976796,-1.3999852611067292,-0.5397465762365798,0.24766590110894313,-0.1792266254497549,-0.25337756894801494,-0.1591848713800608,0.20338824061994343,-1.0085360419431078,0.7068496408990508,0.6626659703854839,0.385037937656101,0.5565334427512632,0.2964180008086595,2.0350733027310675,-0.0870941710525099,-0.30708321833457675,-0.7535275803573779,-1.0322626705778368,-1.2444717876010754,-0.8887973132309185,-0.07068038165207131,0.3342951284977145,0.051142058552161786,-0.765535277429713,0.9001845640199633,0.7394126723009475,-0.159648307422017,-0.652916144664712,0.5484279208297995,0.18797358748610446,-1.4481272594150476,-0.0679802559844049,0.26203581207438104,-0.8996947864877538,0.189843392837443,-1.4548224852577891,1.3361861000121709,1.2479499850594318,-0.25251733430296475,0.36345433783907316,-2.409921965799875,-1.1563476602653329,-0.2937789201521298,-1.0721330214268592,0.7143964826306588,1.997296530747994,-1.176614719429302,-0.8374634040851927,0.23544836830993032,1.6111161484996208,-1.2223743125399031,0.24903612230694197,1.8212988508131087,-1.6517591481792673,-1.281069206845832,-0.42360660646083825,-0.520588412855411,0.8126012877536446,0.24165971982083806,-1.7749620596421283,0.5154104029008109,-0.5775388873556505,1.274447216941239,-0.6275875364369197,-0.6366152831022357,0.5411316108045314,0.7629264823369366,0.4480993639362036,-1.6855973173848082,0.5380344399282511,-1.034308051674399,0.2352761115882635,-1.4237344353990602,0.44632214754306365,-0.8065989043073726,-1.2826346502605217,0.7138201364823995,0.2416445216767513,-0.6139768013928971,1.4511788490210642,-0.44065242156974244,0.03210767397093466
1.3769611493175136,0.48838176751029894,1.579183995038842,0.5745953544741881,0.6964093794227033,2.4706903414422534,0.06746164912647945,-1.3047326292905777,2.718984696650807,3.6573756542459153,-0.09330131009113363,-1.624870085261987,0.0014839791622544563,0.025745005517529007,0.12204411433594117,-0.80142008656365,0.8915290978346756,0.8364753306442844,-1.1824376644611083,1.011164687053086,1.9560701206066855,0.0753454710978543,-0.4339400234077116,-0.23861807574672686,0.5186419056293556,-1.8272864668464237,0.06777584163809669,-0.48707881080201565,1.75121015161684,-0.2707875951441634,-0.027395541054346495,-2.7990238499558737,-1.108023985371074,-1.3758828883826375,-2.5643304000386484,-1.5178870375369258,-0.4827643153422658,-2.019074856460467,-3.3872458013436297,-1.7128459786513122,-0.9024230947925126,-0.3423409386638824,-0.08158776968512098,-1.7056522160155172,-1.615658339320678,0.48206683552552526,-0.5227186961696804,-2.564744341820567,0.7848440366081351,0.27236975527423984,-0.713874824036484,-1.3168302110582415,0.8358078963143372,0.3493506225604296,2.3826022826840734,0.42018859872493736,0.3877031412620148,-0.16692793010856513,0.816775867200791,0.6250852012481537,1.251725008565195,-0.5213229186372847,-0.4354074729439623,-0.4791031709119801,0.7908017211789892,1.498374440296732,-0.45884049314930064,-0.42477372779309125,0.3140772238697992,-0.24576150001290142,0.95205365313989,-2.2517772906190467,-0.8267050469168946,-0.7824163339614458,-2.320356012386145,-0.9636384443688041,-0.9151561158459262,-0.20110465451883033,1.1129658916602636,-0.24506065119070236,-1.0308137202711538,-0.056954541213528984,1.0491736214413494,-0.9759588161149049,-0.9105748839214486,0.5585489592742234,-0.22153611573080054,0.6474846907094743,-0.013646791795296761,0.701663648089567,-1.0350781140406409,-0.01208465078826744,-0.21069001436315682,-1.2158909241041307,-1.5634779478686884,0.6857490352746618,-0.3509523822179781,-1.0222802816473295,-0.09617893692333225,1.1280188573493026,-2.280737845371923,-1.4966386899033264,-0.9228864418952676,1.461178866720329,0.2825869829192965,0.7673172404612268,-1.1401609191262305,-1.1195358752705262,0.4478137167227104,0.05827433093544655,0.5487388188641266,-0.18767099092845213,0.278143726454627,0.15811908490510918,0.7777673890849254,0.8070082819444706,-1.6198719943917699,-2.2472685553408556,1.0017453976515072,1.1877250932619365
-0.7370398555169722,-1.5762522425492633,0.38261798500356625,1.2144213903468948,2.08117768643068,0.7998807360978164,-0.0881335325893296,-0.6095474575884974,0.29503445566701975,-0.01568153988889104,-0.7945584798655544,2.2692650767265485,2.0056778279353926,1.3565581094186903,-0.7003409719458659,1.0755287501605406,0.8601358353611636,0.6630550500673147,1.470174692907039,0.8558805687245391,0.6039188834002086,0.5008109304680832,0.20469605509797903,-1.9197064826183103,-0.05247427549356963,-0.6922873117532521,-1.4159363105441474,1.545721266396697,1.5928999879815766,1.223125247391485,0.9679412687994412,2.063352972896223,0.7247810325453922,0.915525128841346,-0.38074351851841637,1.1097191564424067,0.7731137803679837,-0.5899242648908979,0.6615307401269697,0.6329982880867581,1.79756116664464,0.8942133285134095,0.011445439091466015,0.248787309801083,0.044212378104198057,-0.20291398479554773,-1.0824271973882869,-0.15105187760692926,-0.7460982566525134,-1.2503155389231464,0.5112218145475347,0.39126465993323495,-1.786707511368078,-0.12268463749512722,0.9957013858999235,1.0592237388963208,1.0258368428852387,0.0389132069014598,-0.8450453279691511,-1.0836988273580606,0.3446049047503575,0.379280034365163,1.2873311116050654,1.0999796503420836,-0.1322286565311721,-1.2442058788608694,-0.31910659701089783,0.21723119481052466,-0.2020832453894041,-0.5778941080776558,0.2528848149698989,-0.5039577414106104,-0.628066083725374,0.31145283430343956,-0.4019925801292048,0.24410438897835213,0.2732040228521227,-1.1394290010915746,-0.4812411238654122,1.4377769399164624,-1.1620795127342871,-2.116654448970531,-1.8618451532425115,0.029109946576669203,0.03091727803269891,-0.11761085542512094,1.2141898289285016,-2.672834433102938,0.3959338744308236,1.5614382018035733,-1.127780764891714,-0.3798065117898951,-0.7528919172286209,-0.8943460460775288,-0.32626200502304,1.4274852836845047,1.8373866754875203,-0.3359392250401477,1.9050602140644701,0.035576476984624864,1.753691026701081,-0.09329864965349177,0.1310578260461443,0.36547447264283456,3.1788536793675353,0.8512855748447891,-0.7072645299514636,0.9689978702758579,-0.3618325370843415,-0.48975018290120914,0.9086013598921112,0.031085587771152785,0.2785759145118061,0.013985221865292462,0.3365831266054347,0.4249658974361492,-1.9369669327054153,0.6665726686095336,-0.9820194198303006,-1.4422991355594112
-0.07864665631064433,0.06374559086249237,-0.7137415770242427,0.8107964452160125,-1.3624105788228689,-0.4271791612245208,-0.6051095473849626,-0.06682268279130127,0.25862887219527686,-1.0281283620755066,0.32862117172694216,-0.3326591373945863,-2.2876077590411965,-2.354252946126317,-0.40798079865859727,-0.6166288235156401,-0.49908161930391953,-0.423643962259504,-0.17010166621910533,0.5519881041190137,-0.451310703679184,-0.5121773956624206,-0.43352966064900833,0.9487108644070811,1.9047415758848198,0.2284547589988637,-1.8419056469212802,-1.0441986653720012,-0.17324252555763742,0.10206530974315942,-0.9499809053444577,-0.5030111551088142,-0.8533386089121784,0.5077473324536759,-1.2176095837711,-1.4039102375652743,-0.06271673956926971,-2.0772343480158506,-0.15190057276972913,-0.43903909436346444,-0.1474424899181674,1.5882761071492624,-0.6222074452947179,2.0602981705240784,-0.2254314492280993,-1.2770164449702281,0.0699195809948253,-1.0762452003187681,-0.7517558478135002,0.39703330001549114,0.5555820886501248,-0.6221677002542582,0.9874051450464006,1.157507758021134,1.436301756563291,0.5294134071257222,1.3634287120856987,-1.8807984279740577,-0.31790654862846257,-0.8670052563234263,0.11922586112739209,-0.5714492191967373,-0.16615784194973238,1.8821748802040494,-0.1697197964203783,0.4137923171902139,-0.2322693299242352,0.07571328795683367,0.006016680436071459,0.4483240659731595,1.165307535547177,1.6473939976033294,0.30962008190916684,0.5895468860356021,-1.150864509185567,-0.08787674241562057,0.940289464883589,0.8659686384171532,0.21160973279505021,0.8863939595679524,0.49076670899381886,1.2003062582593216,0.2893591569571111,-0.35569831557103465,0.33584125693302364,-2.9305943758527757,0.38288573638504947,-3.6484128252147836,-1.723463407405418,0.45176860094098414,0.47752933726679525,-1.1624287801399305,-0.7121020418789388,1.370540988614132,-0.48403013157267616,2.242920312402985,-0.001919853176346149,0.4080361768812668,1.6168743984986076,0.13102711619341956,-1.0023439806908012,-0.10972745169429012,-0.03561073619009093,-1.3647416522015654,-0.25583207134082336,-0.7421920939974367,0.9243577571874341,0.03461187418525562,-0.28279574914757005,-0.10618193062257626,0.22312201840616613,0.6168141996897798,-0.9997122286693814,-1.0415876326212719,1.10467921540253,-0.4123368722047306,-1.416842092596874,0.44381270938310463,0.4633698060326869,-1.5307152572567064
0.9048426680179144,1.4109440449826818,1.0497474042605712,1.3073424363157033,-0.728908145536441,1.0064011075505037,0.3727411930838615,0.19257079382966324,1.5459165619740345,2.154635463228538,2.456172175512761,1.976609992418307,0.5520679392822182,1.0145222839387449,1.4286249926966454,0.7829800702118639,0.7925663088239463,1.485555252788584,0.6025194748864696,-0.06748481546125962,-1.923517008222562,-0.8751335646529613,-1.506050651186748,-1.168833965518366,-0.8389647001845139,-1.8838854052843133,-0.7527957787568976,-1.1302013389283092,-2.7438570292981823,-0.06673915120045937,0.4752258920647273,-0.6791247073635404,-0.06907307376465888,-0.04507452485667851,1.0281439544791768,0.7021201302754063,0.6391386681810506,1.5956726013041225,1.3158459970143472,1.2920185064659298,0.40982845732869266,0.6161346680022383,-2.107953341777443,-0.3644382522644612,-2.180210064489474,0.03605992679779541,-0.00463297222434532,1.0455322747896802,1.1876343927211208,0.20277504825236733,-0.5003610773968998,0.48516111254573785,-0.5279176373243135,-0.001392651443348899,0.9861363169607678,-0.5577713459894236,0.8056786392425009,0.6774013686923024,-0.9547918171308215,0.973894128217401,0.6985663453715051,0.10192588737265744,-0.7623234580276522,-0.85920601857557,-0.5376625769030224,0.54259446329196,-0.9556251674013979,0.4375122486198699,-1.2417555288783926,-0.20406858443884895,0.10964775457400863,2.4451301450589167,-1.3773156555203674,1.4720145664901334,0.14984241398728004,0.41117191801596314,0.11834791338820451,0.444726818195233,-0.15368510436201774,1.4540501814574582,-0.4564711442247224,1.1322345721792477,-0.6443671202130229,-0.06025184640128695,-1.0719625522902192,0.4550237203475199,1.4451259569265338,-0.07735617982085408,-0.19688569870390954,-1.1146169630679268,-0.2292926535523081,-1.5927942597215277,-0.9128779867188273,0.22678604610913541,1.3190131977413961,2.809210861229503,-0.5865850850709007,1.43530015664544,0.2437524804016479,-0.15124764674637586,0.4325944517261522,0.06191648367995918,0.11039572561221853,-0.4083331628266692,-1.3981096597988507,-1.5436252025220816,0.653244883281227,-0.2767000900857134,-0.5960888996561666,0.008505626723153567,0.7949322529156275,0.1803639430263982,-0.6560549366409674,1.2262929556489497,1.579185502981632,0.4945566553228533,0.9736635113440901,1.241959996813811,1.1300993164045137,0.6140991771126236
1.502323362360928,1.423636888632548,-0.1933613592609983,1.6046994721456311,-0.4518376558405087,0.10937686016099035,2.207541383094133,1.7441964779802428,2.391374604971908,0.632301931598753,-2.400542820431244,-1.4887311762248192,-1.1462626819139023,-1.169305262814467,-0.11461350039777485,-1.609564404157922,-0.8962595073515522,-2.2369211285890827,-0.7979767011106635,-1.2451854289688398,0.17967975040632078,0.6936637265159854,0.7453173421756166,0.6593379593537421,2.700834330958522,0.8310470863829587,0.6855969785135005,-1.1679578689193035,0.03528573671136093,0.6664196642344854,-1.0683846157895664,0.9991756537648734,-0.5474697150091421,0.9059123097053289,-0.3208273055625555,-0.3453041031913469,-0.4713283873254245,-0.3787356879914644,1.336263063436936,-2.702142666364142,-2.001545744438679,-0.5431708310561139,0.014527881937568883,0.6901044247640123,0.4730871980274752,-0.3842459128805702,1.0190436932417624,1.030195403152731,0.18405783127156553,0.9626575724868413,0.2726452634321288,-0.5614830267828836,0.6978168390000047,0.11061312257867771,0.001339846754486929,1.4729535721895743,-2.4508721285400865,-1.4176841701595697,-1.18707042637437,-0.3632606475688056,-0.2546081697660301,-1.5073256477730475,-0.9851580323108263,-0.8608416785235702,2.457424092075892,1.8017419477471466,-0.4117494176846493,-0.3635832903067989,-1.1492039971882941,-1.9081304132252668,-0.11688018640852403,-0.9978519832440257,-0.08485053166200977,-1.6002058490434774,-0.7619744583102578,0.14862709530283086,0.3662095977839374,0.41747195874201454,-1.3204889841570373,0.8546857301355617,-0.8002116966018503,0.6328579146073064,-0.010638676618193147,-1.3763874990779479,-0.31619770458118795,0.3653637420637676,0.612965380474599,-0.14098789744441861,1.5317788906010528,1.007510770986559,-0.25665411639975283,0.7501218121369445,1.9337934851881868,1.960484600783027,-1.2279998808224974,-0.9265331111571506,1.484918786733851,-1.0582810508376372,-1.322541133291679,-0.4861941306990469,0.42022670947458574,-0.10239670661109637,-0.6505636204055921,-0.674212461724509,-0.7123370644127087,-0.8795096286589426,2.2816328772760617,0.2975110711855549,0.8867590544047386,-0.4890774681189237,-0.18595667718604886,-0.713553981370355,-2.651708334919202,-1.3780092768478662,-1.8106186799803947,-2.2497837779516074,-1.1953589742981028,1.3249556793816308,-0.04443616770435442,1.290563762321174
-0.25287212886514815,0.11870411994913577,-1.5647517010705987,-0.13990375157335266,0.06485952830832242,-1.2405019979997163,-0.10431433514985711,-0.09766694719119051,-1.2134073268961063,-1.7866231380370183,-1.2367913628374105,0.03384251098232345,0.2743468378501765,-0.8451888613970528,-0.026077689613039697,0.517874005199347,0.5655276837261625,1.4992170891833503,1.224317801258905,-1.0539544636956824,2.3400656455361473,0.1255029314424101,1.7013522484525523,0.7244660620492137,0.24433005754115728,-1.1512174237768078,0.48491492578177664,-0.9029037993074841,1.6237786718408973,2.173272093137373,-0.8359858578838987,0.2628958739320627,-0.7644663905951838,-0.6675595987239981,0.7354198352781629,-0.07761313043062092,1.7005731733438032,-0.5213073472901294,0.9602614638872807,0.05833854437057358,0.7957780097442332,-0.4471576573299467,-0.04955883755158271,-0.11549887929893475,-0.8360571148457872,0.6620815345817527,0.6502490055783642,0.5935546949055667,1.5369656539176446,1.4493448012363035,-0.37494468984913537,0.37305231843417824,-0.6236006892582127,0.023355316114555456,-0.5997494491188647,1.620070309136051,0.3636981503429628,-0.21802912810442213,1.193618571856377,-2.1706154097954116,-2.0141025948652898,0.7958386552197739,0.06046844811736806,0.25044630026076065,-1.3263961033185487,-0.023233710850366202,2.003509410401342,0.8241996197958629,0.1697065451428121,-0.43905391010493766,-0.39457285186939384,-2.1291978892000176,0.2576404209211606,0.8454831084818539,-1.5756193271706151,-0.661416892306816,-1.157464632233422,-0.9653511948087635,0.05348162682190022,-2.0844021549884744,0.614270438357064,0.7538550699336822,-0.2511025880369125,-2.4807085099845416,-0.9964186260023896,1.2329019341026966,-2.7779942807285725,-0.34752341219351923,-1.180000778467259,0.8045703015848366,-0.6751139521434614,0.40395402073561154,0.5654604191690931,1.83622583973002,-0.20294194367537022,0.37604436962261134,-1.485055479127436,1.190413563293744,-0.7605088480713647,-0.5607541640877456,-0.022247794849210738,-1.5628843453398495,0.228770028928938,0.9674662729250108,0.2929338234972916,-1.588897564178725,-0.12380929432965958,0.7420289029794906,-1.8779887659659078,-1.074766013817714,0.87654360408152,0.27009543419728654,0.41197158212675383,1.8594948076233115,0.4685527785062026,0.6578880104331793,2.710745527218326,-0.2138045580904907,-0.7978827636184951,0.4277963982471327
